speedX,speedY,speedZ,rpm,track_0,track_1,track_2,track_3,track_4,track_5,track_6,track_7,track_8,track_9,track_10,track_11,track_12,track_13,track_14,track_15,track_16,track_17,track_18,wheelSpinVel_0,wheelSpinVel_1,wheelSpinVel_2,wheelSpinVel_3,steer,accel,brake
42.9144,0.889606,0.393908,5171.3,9.71503,10.9319,13.6976,20.1825,44.0257,200,54.469,20.393,12.6039,9.17091,7.25103,6.02063,5.15825,4.53033,3.699,3.02496,2.70653,2.60394,2.67974,36.6255,35.9166,38.2845,38.2845,0.184876092404599,0,0.5
47.6759,1.03689,0.288696,5727.6,10.2039,11.3749,13.9409,19.7388,38.2566,115.049,200,24.3135,12.3158,8.28874,6.28234,5.08917,4.30394,3.74698,3.02249,2.44374,2.16957,2.07432,2.12247,40.7693,39.6505,42.4018,42.4018,0.191850929683219,0,0.5
34.2501,-0.1407,0.0605999,1747.03,10.6284,11.6994,14.0773,19.3208,34.5406,79.6909,200,36.9589,12.4132,7.49348,5.39597,4.24112,3.51549,3.02151,2.4034,1.92274,1.69504,1.6116,1.64067,20.157,18.361,16.1214,9.75227,0.197214980778253,0.6,0
19.7419,-0.252928,-0.0555073,1685.26,10.8557,11.7937,13.9496,18.6231,31.2037,61.3385,121.739,195.086,15.1235,7.56105,5.06622,3.83125,3.09933,2.61893,2.03643,1.59745,1.39222,1.31297,1.32689,12.8676,9.64946,13.7626,11.2466,0.198972731544777,0.6,0
22.2553,0.674441,-0.147417,2610.43,10.9694,11.829,13.8596,18.2317,29.5781,54.3313,95.5639,200,18.9481,7.80096,4.93517,3.62946,2.88749,2.41263,1.84893,1.43159,1.23671,1.158,1.16323,16.1984,16.096,19.2981,19.2981,0.197855567081344,0.6,0
25.2477,0.775822,-0.161966,2977.62,11.063,11.8318,13.7203,17.7669,27.8953,48.1392,77.1053,200,32.1482,8.56113,4.95986,3.51005,2.7322,2.25058,1.69416,1.2915,1.10429,1.02553,1.02228,22.9685,22.7512,22.0805,22.0805,0.193712786956941,0.6,0
28.8166,0.899531,-0.0609731,3408.49,11.1351,11.8,13.53,17.2302,26.1713,42.6386,63.3785,125.259,190.097,10.5653,5.25916,3.51874,2.65902,2.15007,1.58259,1.18397,1.00021,0.920099,0.909242,24.7681,22.3849,25.2378,25.2378,0.186681900869859,0.6,0
32.6618,0.940816,-0.124864,3884.25,11.1734,11.7205,13.2752,16.6106,24.4057,37.7159,52.7611,88.9016,200,17.2634,6.19727,3.79407,2.74899,2.16824,1.55081,1.13387,0.944339,0.859265,0.840818,28.5306,24.9468,28.7629,28.7629,0.176678700608901,0.6,0
36.8511,0.942639,-0.207402,4400.96,11.1633,11.5804,12.9466,15.9072,22.6219,33.3296,44.3803,67.1583,140.163,111.025,8.84246,4.62291,3.14574,2.39781,1.65259,1.17496,0.962394,0.864867,0.837086,30.9243,30.2321,32.5727,32.5727,0.163528057926231,0.6,0
41.3312,0.99171,-0.158342,4951.91,11.0852,11.3629,12.5307,15.114,20.827,29.4025,37.6034,52.7052,89.2122,199.064,18.4418,6.73937,4.14233,3.00661,1.9735,1.35596,1.08933,0.965296,0.9231,35.3367,34.0671,36.661,36.661,0.146967335548362,0.6,0
46.1054,0.913065,-0.22111,5531.94,10.9158,11.0514,12.0198,14.2376,19.0513,25.9162,32.0859,42.5359,63.8006,129.553,178.808,12.4265,6.35013,4.28665,2.6385,1.74003,1.36755,1.19341,1.12672,39.2148,38.3521,40.9595,40.9595,0.126847719883853,0.6,0
51.0647,0.811749,-0.225623,6136.32,10.6291,10.6291,11.4064,13.2829,17.3106,22.8218,27.5368,35.0435,48.6863,80.7294,195.997,33.522,11.2006,6.75443,3.82011,2.40139,1.84264,1.58231,1.47447,43.5117,42.4977,45.4353,45.4353,0.103192968918697,0.6,0
56.1716,0.688257,-0.235023,6754.66,10.1961,10.0762,10.6783,12.2445,15.5945,20.0342,23.6903,29.2508,38.6063,57.4026,113.552,179.491,22.8288,11.3744,5.75365,3.42516,2.56269,2.16507,1.99176,47.746,46.3919,50.0098,50.0098,0.076158448243088,0.6,0
61.3287,0.511173,-0.261361,7369.78,9.58907,9.37633,9.82805,11.1218,13.8985,17.4948,20.3736,24.6105,31.374,43.7225,73.0173,190.323,57.3943,19.8348,8.69537,4.88408,3.5646,2.96552,2.69614,51.9374,50.9572,54.574,54.574,0.0461745887701616,0.6,0
66.527,0.324746,-0.339082,7988.19,8.78928,8.5205,8.8531,9.91592,12.2147,15.1471,17.449,20.7624,25.872,34.6675,53.1362,115.601,169.478,34.5964,12.8029,6.80212,4.85673,3.98796,3.59038,56.0934,55.3552,59.144,59.144,0.0139752921391131,0.6,0
66.4135,0.213396,-0.293653,4810.84,7.83428,7.54732,7.79295,8.66551,10.5692,12.9754,14.8409,17.4883,21.4842,28.1245,41.1592,77.8163,177.467,57.5934,17.8642,9.06145,6.36065,5.17166,4.62259,56.081,55.5244,56.545,55.9921,-0.0193656705026208,0,0.5
69.2536,0.0688774,-0.387869,5139.31,6.76715,6.50578,6.70371,7.43676,9.04164,11.0647,12.6271,14.8348,18.1454,23.589,34.0692,62.1577,177.209,78.9147,22.726,11.3373,7.91168,6.41138,5.71688,58.1598,58.1189,60.0979,60.0979,-0.0554620693518346,0,0.5
55.4161,0.0600214,-0.253534,3463.96,5.7589,5.54447,5.72134,6.35738,7.74646,9.50079,10.8592,12.7845,15.6847,20.4884,29.8612,55.8234,173.783,86.0973,26.137,13.1919,9.24365,7.50817,6.70613,37.5949,37.8332,39.4193,41.6946,-0.0799250985462842,0,0.5
41.2047,0.0455229,-0.230042,2693.17,4.99347,4.82808,5.00333,5.58687,6.85318,8.46201,9.71816,11.5152,14.2607,18.9143,28.3969,57.8305,168.355,78.9653,27.3348,14.2531,10.1055,8.26394,7.41768,25.3288,26.7396,30.9591,32.1394,-0.0946649689823989,0,0.5
27.1914,-0.14365,-0.164469,1788.3,4.48826,4.35743,4.53426,5.08742,6.28187,7.80916,9.01187,10.7492,13.4431,18.1228,28.1289,63.8918,163.12,72.0445,27.5786,14.8017,10.6094,8.73146,7.87427,16.1819,17.0396,20.6876,21.2463,-0.115006763287679,0.6,0
13.3025,-0.171852,-0.0791296,942.478,4.21335,4.1023,4.28121,4.81988,5.97978,7.47017,8.65129,10.3698,13.0643,17.8342,28.4308,71.3958,159.149,67.6323,27.4779,15.03,10.853,8.97123,8.11699,7.61997,7.86547,10.2287,10.391,-0.129550894301375,0.6,0
13.0765,-0.259923,-0.114618,1617.38,4.04721,3.95219,4.137,4.67409,5.82785,7.31836,8.50771,10.2518,13.0201,18.0242,29.6428,85.2339,154.578,62.9802,27.0066,15.0486,10.9473,9.08955,8.25159,13.3741,13.1606,12.2716,12.4567,-0.139200861010963,0.6,0
15.5461,-0.356517,-0.0514465,1821.28,3.87897,3.80006,3.99084,4.52658,5.67518,7.16834,8.36918,10.1461,13.0065,18.3071,31.3019,110.778,147.789,58.6882,26.5003,15.0506,11.0349,9.20598,8.38744,11.0562,11.3429,13.0311,13.0311,-0.145299467707674,0.6,0
17.8876,-0.409551,-0.162292,2073.62,3.6983,3.63711,3.83501,4.37067,5.51731,7.02011,8.24092,10.0685,13.0653,18.8061,34.0073,169.319,123.887,54.263,25.8773,15.019,11.1131,9.3238,8.53154,16.6554,13.2519,15.1972,15.1972,-0.148620072395372,0.6,0
20.4782,-0.489924,-0.147787,2397.83,3.50992,3.46709,3.67256,4.20881,5.35582,6.87437,8.12321,10.0197,13.2026,19.5671,38.343,165.277,101.477,50.0497,25.1894,14.9614,11.1828,9.44167,8.68161,14.8976,19.0955,17.7711,17.7711,-0.14974688067676,0.6,0
23.4213,-0.588642,-0.113273,2758.5,3.3197,3.29646,3.51115,4.05107,5.20649,6.75651,8.05165,10.0557,13.5251,20.8923,46.667,159.863,83.8342,45.8254,24.3682,14.848,11.2269,9.54892,8.83084,17.1296,20.1262,20.4195,20.4195,-0.148870361473732,0.6,0
26.7385,-0.639867,-0.192852,3163.01,3.13603,3.13351,3.35977,3.90832,5.08512,6.69156,8.06201,10.2363,14.1643,23.271,66.5923,152.039,69.7434,41.6576,23.4088,14.6653,11.2346,9.63694,8.97244,20.6024,21.8042,23.4001,23.4001,-0.145992998031613,0.6,0
30.3715,-0.680445,-0.283513,3595.34,2.96891,2.98748,3.22762,3.79064,5.00473,6.69924,8.18345,10.6163,15.273,27.581,164.679,134.542,58.7717,37.7817,22.3719,14.4224,11.2046,9.70125,9.10041,25.1406,27.9003,26.6195,26.6195,-0.141140783622129,0.6,0
34.4647,-0.743819,-0.251315,4096.85,2.83248,2.873,3.13119,3.71881,4.99716,6.83312,8.49714,11.3467,17.2694,36.7116,157.349,94.2318,49.9377,34.1468,21.2455,14.1034,11.1224,9.72897,9.20319,28.0124,28.5942,30.3227,30.3227,-0.13416824853549,0.6,0
38.8216,-0.757847,-0.341247,4637.32,2.74351,2.80725,3.08957,3.71663,5.09902,7.15755,9.10696,12.648,20.9554,62.4481,146.997,71.0834,42.8317,30.8178,20.0628,13.7093,10.9803,9.7093,9.26806,31.5252,33.0477,34.3189,34.3189,-0.124946908974843,0.6,0
43.487,-0.752342,-0.408636,5211.43,2.72297,2.81322,3.13028,3.82139,5.37414,7.79619,10.2263,15.0236,28.7108,156.575,116.741,55.8709,36.9077,27.7127,18.8061,13.2222,10.7605,9.62455,9.27738,35.6156,37.1295,38.5809,38.5809,-0.11319834678239,0.6,0
48.4001,-0.688846,-0.49778,5807.02,2.79256,2.91444,3.28125,4.07109,5.8904,8.89627,12.146,19.3685,48.6957,146.151,78.766,45.3574,32.0198,24.8902,17.5177,12.6504,10.4574,9.46194,9.21281,40.1898,40.8415,42.9878,42.9878,-0.0988170077476731,0.6,0
53.4737,-0.634038,-0.478959,6423.64,2.97325,3.13508,3.57305,4.51057,6.73757,10.6828,15.3783,27.816,152.765,129.376,58.5334,37.6624,27.9197,22.3166,16.2058,11.9918,10.0612,9.20647,9.05429,44.4292,45.4064,47.56,47.56,-0.0817709154233712,0.6,0
58.6446,-0.528279,-0.522155,7046.58,3.28456,3.49849,4.03646,5.18773,8.02268,13.4766,20.8176,46.5023,142.609,83.9434,45.8862,31.7385,24.4009,19.9423,14.868,11.2421,9.56185,8.84282,8.78092,48.8135,49.6535,52.1731,52.1731,-0.0621052207963598,0.6,0
63.8681,-0.360139,-0.663705,7669.15,3.73986,4.02072,4.69298,6.13739,9.83446,17.6311,29.8496,99.7055,129.712,60.578,37.2406,27.0323,21.344,17.745,13.513,10.4047,8.95503,8.36,8.37426,53.1112,53.8268,56.7806,56.7806,-0.0400835495574519,0.6,0
63.7926,-0.296626,-0.615649,4622.16,4.32482,4.6887,5.53099,7.353,12.2055,23.5093,44.8871,139.133,97.552,46.633,30.7939,23.1178,18.6184,15.6851,12.1483,9.49557,8.25548,7.77025,7.84375,53.2506,53.9952,53.7048,54.4175,-0.0160753746902163,0.6,0
66.5781,-0.222126,-0.584518,4937.14,5.0006,5.44847,6.46866,8.68732,14.7526,29.8927,63.1342,131.322,73.457,38.7477,26.4507,20.1952,16.4338,13.943,10.8997,8.59189,7.51314,7.10525,7.2051,55.7801,56.0949,57.7328,57.7328,0.0163245877168486,0.6,0
69.4887,-0.0774811,-0.688584,5155.73,5.74098,6.2694,7.46529,10.0732,17.2928,35.9449,80.377,124.669,61.0948,33.4156,23.1179,17.7754,14.5284,12.364,9.70455,7.67837,6.73164,6.3798,6.48276,58.2705,58.3808,60.2874,60.2874,0.040170661401794,0.6,0
72.4505,0.0806414,-0.716606,5376.6,6.49456,7.08108,8.4144,11.3164,19.2795,39.3593,84.4939,120.701,56.88,30.3466,20.8014,15.9163,12.9692,11.0137,8.62039,6.80286,5.95336,5.63379,5.71649,60.8793,60.7685,62.8716,62.8716,0.0560482629812558,0.6,0
75.4456,0.167861,-0.83425,5600.67,7.21305,7.82683,9.24328,12.31,20.514,39.848,77.2953,118.914,59.4006,28.959,19.2436,14.492,11.6936,9.86394,7.6526,5.99064,5.21367,4.91137,4.96182,63.5517,63.0453,65.4913,65.4913,0.0646875840868791,0,0.5
78.4604,0.210962,-0.899607,5826.22,7.85835,8.46748,9.91117,13.0178,21.0507,38.4181,66.8743,118.064,72.8784,29.1834,18.3319,13.4376,10.67,8.90397,6.81254,5.26725,4.5459,4.25327,4.26939,66.2284,65.507,68.1344,68.1344,0.0803877588608153,0,0.5
64.5129,-0.639215,-0.744779,3995.37,8.36765,8.93697,10.3459,13.3635,20.8744,35.6915,56.4468,118.048,99.6192,32.4137,18.4429,12.9569,10.0453,8.25347,6.19339,4.70871,4.01913,3.72729,3.71073,46.0909,44.3862,49.665,43.8775,0.0907191412025707,0.6,0
50.2029,-0.750486,-0.647449,3214.28,8.68366,9.17272,10.4767,13.2669,19.9343,31.9069,46.4355,86.4646,106.162,45.0514,20.7757,13.5679,10.1304,8.13204,5.93468,4.40904,3.70844,3.39988,3.34946,33.187,29.9071,39.4616,35.8219,0.0945832488417995,0.6,0
52.2068,0.56709,-0.763669,3862.78,8.82564,9.24833,10.4624,13.0685,19.1409,29.4387,40.9699,68.2052,108.194,70.9168,24.155,14.6236,10.5435,8.29284,5.91276,4.31257,3.58637,3.25963,3.18646,44.1983,43.5002,45.1681,45.1681,0.0940692291892597,0.6,0
54.7798,0.591863,-0.764922,4058.3,8.87367,9.22053,10.3281,12.7235,18.1784,26.959,36.1315,55.4035,109.437,93.5193,31.0277,16.7126,11.4961,8.81255,6.11,4.36314,3.58295,3.22594,3.12745,46.409,45.625,47.4474,47.4474,0.0894483954324818,0.6,0
57.4416,0.587317,-0.865421,4269.96,8.83587,9.10259,10.0953,12.2695,17.1247,24.5885,31.9408,46.0658,109.93,97.6011,46.0305,20.363,13.1373,9.75134,6.54127,4.56176,3.69532,3.29413,3.16617,48.7179,47.7234,49.9381,49.9381,0.0811056968027372,0.6,0
60.192,0.518994,-1.06106,4463.52,8.70174,8.88778,9.76174,11.7115,15.9967,22.3275,28.2649,38.9076,63.1764,99.5618,80.5888,26.8003,15.7966,11.2594,7.26649,4.93698,3.94191,3.47793,3.31372,50.9581,50.215,52.1882,52.1882,0.0693434177619161,0.6,0
63.0064,0.465879,-1.19173,4674.05,8.4644,8.57616,9.33563,11.0704,14.8392,20.2295,25.0908,33.3618,50.3387,100.091,86.842,38.2043,19.8306,13.4598,8.32234,5.50354,4.3316,3.78374,3.57519,53.3447,52.4873,54.6589,54.6589,0.0546460074333412,0.6,0
65.9076,0.375499,-1.39717,4889.03,8.1196,8.16688,8.81925,10.3516,13.6546,18.258,22.2833,28.8674,41.4214,99.5435,88.7685,59.8547,25.7855,16.5124,9.74906,6.27446,4.87051,4.21467,3.95185,55.6757,54.9304,57.1684,57.1684,0.0374608202033389,0.6,0
68.8715,0.303157,-1.4276,5111.39,7.6673,7.66577,8.22461,9.57518,12.4735,16.4372,19.8257,25.2161,34.9978,57.8979,88.6927,74.1534,33.8988,20.3948,11.5165,7.23343,5.54814,4.76301,4.43746,58.1569,57.5084,59.7697,59.7697,0.0184803541423372,0.6,0
71.9189,0.182174,-1.64009,5337.55,7.11578,7.08291,7.56339,8.75378,11.303,14.7451,17.6435,22.1701,30.1295,47.5695,87.2089,75.5219,43.8885,24.9075,13.5448,8.34435,6.34167,5.41165,5.01773,60.5945,60.1598,62.4143,62.4143,-0.00933665210036395,0.6,0
75.0047,0.073732,-1.791,5572.65,6.48323,6.43805,6.85761,7.91246,10.1699,13.1985,15.7294,19.6462,26.4283,40.836,84.4795,74.3173,53.7335,29.3886,15.633,9.52697,7.2041,6.12765,5.66706,63.0918,62.8882,65.1557,65.1557,-0.0301530064702548,0.6,0
78.1297,-0.0435093,-1.90938,5800.73,5.80408,5.76773,6.1482,7.10049,9.13876,11.8785,14.1732,17.734,23.9275,37.204,80.3766,71.0819,56.6144,32.4482,17.3778,10.6252,8.04682,6.85115,6.34107,65.6049,65.6652,67.831,67.831,-0.0443211045291783,0.6,0
81.2875,-0.0950489,-2.11297,6037.1,5.12925,5.11451,5.47167,6.34751,8.22445,10.7713,12.9284,16.3213,22.3593,35.922,75.1987,66.4744,54.062,33.6431,18.5801,11.5361,8.79963,7.52712,6.99246,67.991,68.3734,70.5954,70.5954,-0.0522992731704248,0,0.5
84.4626,-0.11767,-2.19121,6274.08,4.50664,4.51794,4.86143,5.68041,7.44106,9.86888,11.965,15.34,21.596,36.9433,69.2713,61.0282,50.0189,33.3451,19.2271,12.2128,9.41866,8.11505,7.58232,70.6333,71.1837,73.3663,73.3663,-0.0662665912192974,0,0.5
70.393,0.638996,-1.81482,4498.9,4.00239,4.04231,4.38486,5.17627,6.88915,9.31053,11.4639,15.0622,22.199,69.7171,63.0874,55.2278,45.2197,31.6724,19.2109,12.5585,9.82567,8.54807,8.04995,50.3367,51.905,50.1897,55.1395,-0.0754828038535082,0.6,0
56.0337,0.731238,-1.4849,3653.44,3.68369,3.75797,4.122,4.93663,6.72361,9.35028,11.7986,16.1503,25.9005,63.5429,56.9364,49.2678,39.7544,28.7327,18.4343,12.4766,9.94129,8.75838,8.33463,37.0795,39.624,41.1324,44.4288,-0.0785358276974557,0.6,0
58.2535,-0.411356,-1.68273,4313.05,3.55524,3.6531,4.03958,4.89019,6.77987,9.64851,12.4303,17.6549,30.861,58.4382,51.9901,44.6865,36.0064,26.7758,17.7653,12.2956,9.91787,8.81407,8.44952,48.7381,49.1632,50.4316,50.4316,-0.077543209388219,0.6,0
61.0843,-0.453148,-1.71258,4528.34,3.5324,3.65732,4.07962,4.99718,7.06875,10.3372,13.6646,20.3796,58.7665,53.0967,46.8884,40.063,32.3672,24.7356,16.9257,11.9711,9.77572,8.76555,8.4676,50.956,51.6535,52.95,52.95,-0.0727387671717533,0.6,0
63.9822,-0.448936,-1.76301,4745.27,3.61184,3.76962,4.24427,5.26625,7.62052,11.5112,15.7188,25.0754,53.0786,47.5729,41.7093,35.4937,28.897,22.6687,15.9562,11.5238,9.5267,8.62023,8.39358,53.3701,54.0979,55.4869,55.4869,-0.0643320870202273,0.6,0
66.947,-0.388823,-1.90612,4967.73,3.80297,4.00056,4.54663,5.71649,8.47454,13.2779,18.8584,52.2833,47.2682,42.0315,36.6338,31.1524,25.6901,20.6677,14.908,10.9727,9.17586,8.37512,8.21802,55.8275,56.5473,58.085,58.085,-0.0526939809141591,0.6,0
69.9777,-0.304956,-2.02628,5194.29,4.10842,4.35373,4.992,6.35721,9.65595,15.7313,50.9247,46.2556,41.4554,36.5996,31.7802,27.1088,22.7175,18.7665,13.8132,10.3339,8.72991,8.03071,7.93592,58.5208,59.045,60.735,60.735,-0.0383107266399114,0.6,0
73.068,-0.242472,-2.1123,5424.95,4.5253,4.82646,5.57778,7.18615,11.1673,49.1389,44.7001,40.2008,35.7202,31.3487,27.1862,23.3357,19.8885,16.9068,12.6878,9.61945,8.19593,7.58999,7.54634,61.0186,61.6359,63.4339,63.4339,-0.021729208647938,0.6,0
76.1958,-0.148968,-2.2216,5657.03,5.04121,5.4034,6.28298,8.1696,13.2704,42.7544,38.4439,34.2134,30.1496,26.341,22.8678,19.7905,17.1388,14.908,11.5615,8.8512,7.58927,7.06358,7.05568,63.8561,64.227,66.1513,66.1513,0.00378720394644342,0,0.5
79.3647,-0.0661686,-2.36627,5895,5.63494,6.0586,7.0723,9.40269,44.7782,36.2664,32.1766,28.3097,24.7453,21.5474,18.754,16.3716,14.3786,12.7328,10.2828,8.04866,6.92797,6.46814,6.47965,66.5567,66.7097,68.9346,68.9346,0.0232983927625104,0,0.5
65.3746,0.119808,-1.89164,4255.75,6.20239,6.71141,8.13302,12.7466,38.7297,30.3835,26.5714,23.1066,20.0445,17.4098,15.1931,13.359,11.8571,10.6336,8.82618,7.18111,6.30044,5.90203,5.91624,47.5062,47.5105,48.9571,50.6785,0.0373141249337573,0,0.5
51.1436,0.0817503,-1.44837,3413.64,6.80297,7.63479,9.87424,47.3858,33.9306,25.7899,22.2429,19.1336,16.4855,14.2839,12.4841,11.0272,9.85194,8.90362,7.51412,6.26246,5.6165,5.36785,5.44546,36.958,34.6277,39.4713,40.479,0.0552591874536301,0,0.5
37.1697,0.112864,-0.995878,2490.47,7.50466,8.67532,12.0082,44.0975,30.3318,22.3782,19.0536,16.2293,13.8968,12.0098,10.5001,9.29742,8.33785,7.56922,6.45106,5.45631,4.96233,4.80877,4.95079,26.3457,24.0925,28.89,29.4729,0.0772083312175411,0.6,0
23.3768,0.168929,-0.59741,1566.45,8.09527,9.55772,14.118,41.9007,27.9047,20.0871,16.9235,14.3002,12.1831,10.5034,9.17981,8.1367,7.31088,6.65286,5.70078,4.86229,4.45889,4.35769,4.52859,16.1603,13.9913,18.2368,18.5139,0.110570556852279,0.6,0
23.2644,0.311488,-0.5516,2664.39,8.58156,10.2816,16.1719,40.4616,26.2482,18.4979,15.4397,12.9519,10.9802,9.43971,8.23999,7.30259,6.56507,5.98007,5.13762,4.40156,4.05558,3.98389,4.16464,21.4051,20.7468,19.9133,19.1881,0.140151664796595,0.6,0
26.7687,0.475836,-0.654227,3148.76,9.13718,11.1193,19.5302,38.9921,24.5078,16.8169,13.8721,11.5308,9.71458,8.32053,7.24934,6.42043,5.77275,5.2617,4.52982,3.89597,3.60523,3.55869,3.7418,21.862,21.8396,23.3095,23.3095,0.167251920357617,0.6,0
30.5394,0.64676,-0.716625,3617.47,9.79465,12.1127,53.1343,37.5342,22.6563,14.9814,12.1527,9.96992,8.32282,7.08695,6.15342,5.43985,4.8872,4.45394,3.83786,3.30981,3.07353,3.04662,3.22049,25.7932,25.7538,26.776,26.776,0.192793794250332,0.6,0
34.6624,0.854992,-0.725597,4121.21,10.5511,13.2509,52.411,36.1649,20.6951,12.9503,10.239,8.23297,6.77663,5.71715,4.93514,4.34711,3.89698,3.54711,3.05392,2.63608,2.45329,2.43954,2.5903,29.7155,28.9925,30.511,30.511,0.217252165975232,0.6,0
39.1092,1.05391,-0.755439,4677.6,11.394,14.4986,51.9933,34.962,18.5771,10.5998,8.01767,6.23313,5.01413,4.16759,3.56317,3.11911,2.78464,2.52766,2.16954,1.86992,1.74092,1.73405,1.84696,33.6298,31.9743,34.6309,34.6309,0.240703146182662,0.6,0
43.7581,1.21363,-0.776293,5263.83,12.2934,15.7844,51.9791,34.0039,16.1619,7.59614,5.21801,3.79515,2.93056,2.37619,2.00043,1.73367,1.53736,1.38895,1.18524,1.01723,0.94548,0.941639,1.00432,37.5449,35.9735,38.9669,38.9669,0.263002432327864,0,0.5
48.603,1.21681,-0.747208,5863.21,13.1874,16.9162,52.9565,33.7148,13.2541,1.85306,0.644431,0.36819,0.257133,0.198335,0.162317,0.13822,0.121128,0.10853,0.091608,0.0778961,0.0720177,0.0714836,0.0760994,41.5313,39.9795,43.4046,43.4046,0.283227762629505,0,0.5
37.6292,-0.742511,-1.00984,2442.52,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,17.403,25.1441,11.5959,0.298912133840653,0.6,0
25.946,-2.87266,-0.888841,942.478,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,8.30283,6.93787,3.11829,0.302175793688457,0.6,0
27.6621,0.135353,-0.390419,3286.65,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23.1367,20.2817,24.4421,24.4421,0.29664490558192,0.6,0
30.9481,1.07979,-0.954668,3701.89,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,26.5628,25.1564,27.4144,27.4144,0.294668083907344,0.6,0
34.2762,0.500637,-0.337597,5941.01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,28.5878,27.3775,43.8357,43.8357,0.291245958735141,0.6,0
37.6768,-1.40152,0.293077,9094.55,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33.673,29.6172,67.1375,67.1375,0.280538896114599,0.6,0
41.0781,-4.11571,-0.17004,9218.57,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36.88,31.7592,68.2477,68.2477,0.260986304280219,0,0.5
40.544,-5.37962,-0.658847,2987.82,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,35.3351,32.1072,36.7155,33.1791,0.229944612996153,0,0.5
31.2986,-7.14965,-0.255845,942.478,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1.43022,1.96641,0.198771579097307,0.6,0
22.081,-6.66764,-0.127963,942.478,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0.173646855368115,0.6,0
19.957,-1.26026,-0.570362,2309.56,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17.2007,16.2105,17.5147,16.712,0.153503848757681,0.6,0
22.2832,0.583226,-0.183907,2687.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18.9288,18.21,19.892,19.892,0.136618394130376,0.6,0
24.9087,0.255999,-0.30736,4237.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21.4683,20.3289,31.2307,31.2307,0.122717625891263,0.6,0
28.9114,-0.275111,-0.383984,5726.17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24.9826,24.6475,42.355,42.355,0.107302688123884,0.6,0
33.0842,-0.793427,-0.265472,8207.75,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,28.4081,26.0776,60.7269,60.7269,0.0901342316867191,0.6,0
37.8867,-2.60127,-0.952416,6012.36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32.0534,29.3005,44.806,44.806,0.0666683121807034,0.6,0
37.9785,0.429021,-0.472401,2757.91,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32.2043,32.0881,32.6269,31.8488,0.0511445685264924,0.6,0
38.0728,0.374902,-1.18055,4362.67,12.4799,11.8665,12.4433,14.6795,23.2462,55.1253,49.0581,42.1717,33.1874,23.1292,15.9367,9.02638,3.53428,1.34608,0.51191,0.267559,0.189291,0.154476,0.138397,30.3782,30.861,32.4754,31.9644,0.0399812029685447,0.6,0
38.1076,0.323147,-1.04395,2753.6,11.7622,11.3352,12.0309,14.4205,24.11,53.2449,47.2826,40.6186,32.3026,22.2808,15.8903,10.3865,6.40672,4.09324,2.16168,1.25262,0.916458,0.761101,0.689911,32.4473,32.9197,32.5282,31.8896,0.0331697320779813,0.6,0
38.1944,0.27758,-1.20328,4369.31,11.1489,10.8975,11.726,14.3335,25.0679,51.126,45.2464,38.7609,30.9113,21.1823,15.3615,10.716,7.40302,5.2991,3.18593,1.98194,1.49337,1.26138,1.15723,33.1876,32.0429,32.5093,32.2382,0.0305511574545869,0.6,0
38.3488,0.242187,-1.2377,2786.29,10.6507,10.5643,11.5412,14.4464,26.071,48.8258,43.0165,36.6852,29.2042,19.8933,14.5318,10.5483,7.72494,5.85354,3.79839,2.49178,1.92647,1.65356,1.53542,31.9402,31.9882,32.6839,32.5148,0.0319256502182108,0.6,0
